place_id,name,formatted_address,city,state,postal_code,phone_national,phone_international,website,lat,lng,types
ChIJhW-XRKVZzpQRBe_9uFRG2dU,Casa Mart,"R. Dr. Rodrigo Silva, 80 - Centro Histórico de São Paulo, São Paulo - SP, 01501-010, Brazil",São Paulo,SP,01501-010,,,,-23.5544601,-46.6357917,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJcfE1DrNZzpQR5hnPkvhzt4w,BBR Supermercado - Atacado e Varejo,"R. Conselheiro Ramalho, 207 - Bela Vista, São Paulo - SP, 01325-001, Brazil",São Paulo,SP,01325-001,(11) 98102-1576,+55 11 98102-1576,,-23.5536083,-46.644754,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJu4HVba1ZzpQRgDskM28F4lQ,Mercado Trust Mart,"R. Santo Amaro, 246/250 - Bela Vista, São Paulo - SP, 01319-001, Brazil",São Paulo,SP,01319-001,(11) 3101-3568,+55 11 3101-3568,,-23.5519844,-46.6406889,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJIQg0Vk1YzpQRV_HxQXv7D_Y,Carrefour Express Santo Antônio,"R. Santo Antônio, 308 - Bela Vista, São Paulo - SP, 01312-000, Brazil",São Paulo,SP,01312-000,(11) 3004-2222,+55 11 3004-2222,http://carrefour.com.br/,-23.5502483,-46.641649699999995,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJmVb3S01YzpQRP2aklXoKapo,Dia Supermercado,"R. Santo Antônio, 471 - Bela Vista, São Paulo - SP, 01314-000, Brazil",São Paulo,SP,01314-000,0800 723 1470,+55 800 723 1470,https://www.dia.com.br/,-23.551109999999998,-46.6429664,supermarket|butcher_shop|grocery_store|bakery|food_store|wholesaler|store|food|point_of_interest|establishment
ChIJFZlBQwBZzpQRl0JV-Egn51Y,Supermercado Vovó Zuzu,"R. Dom Pedro II, 928 - Centro Histórico de São Paulo, São Paulo - SP, 01015-070, Brazil",São Paulo,SP,01015-070,(11) 3469-6900,+55 11 3469-6900,https://vovozuzusupermercados.com.br/,-23.548472399999998,-46.6304516,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJdfxnmk1YzpQRX6HipzUbx8g,Carrefour Express Consolação Centro,"R. da Consolação, 73 - Centro Histórico de São Paulo, São Paulo - SP, 01049-010, Brazil",São Paulo,SP,01049-010,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home%7Cshop%7Crodape%7CEncontre-uma-loja%7C26062024%7C3,-23.548041599999998,-46.642014599999996,supermarket|convenience_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJd9H3mZFZzpQRj6tR4uVJoTA,Hirota Food Express,"R. Galvão Bueno, 278 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,SP,01506-000,,,,-23.558067899999998,-46.635186399999995,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJaXvBILJZzpQRbQFieXYM7LQ,Dia Supermercado,"R. Maj. Diogo, 528 - Bela Vista, São Paulo - SP, 01324-000, Brazil",São Paulo,SP,01324-000,0800 723 1470,+55 800 723 1470,https://www.dia.com.br/,-23.555821599999998,-46.643015299999995,supermarket|butcher_shop|bakery|wholesaler|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJwb7W561ZzpQRkzVnorKfuMU,oplay Mercado,"R. Santo Amaro, 538 - Bela Vista, São Paulo - SP, 01315-000, Brazil",São Paulo,SP,01315-000,(11) 3241-3800,+55 11 3241-3800,,-23.554411400000003,-46.6405276,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJKYDlUttZzpQRFI4hRaDPhS4,Carrefour,"R. Pamplona, 1704 - Jardim Paulista, São Paulo - SP, 01405-002, Brazil",São Paulo,SP,01405-002,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas,-23.570324,-46.6612904,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJwXhebqlZzpQRg_zGnixiEW8,TOWA,"Praça da Liberdade, 113 - Liberdade, São Paulo - SP, 01503-010, Brazil",São Paulo,SP,01503-010,(11) 3105-4411,+55 11 3105-4411,http://towa.com.br/,-23.554754499999998,-46.6352482,asian_grocery_store|supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJVS54sbJZzpQRXONPWawtbSg,San Sebastian,"Condomínio Edifício Urupes - Bela Vista, São Paulo - SP, 01319-001, Brazil",São Paulo,SP,01319-001,(11) 3101-3568,+55 11 3101-3568,,-23.551992499999997,-46.6406894,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJ9Y4SK7BZzpQR2LC73XUB3lo,Mercado Sempre Mais,"R. Humaitá, 348 - Bela Vista, São Paulo - SP, 01321-010, Brazil",São Paulo,SP,01321-010,(11) 3102-2125,+55 11 3102-2125,,-23.557980399999998,-46.641790099999994,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJWYqD_ahZzpQRybgoDmynJvY,Korea Mart,"R. dos Estudantes, 41 - Liberdade, São Paulo - SP, 01505-000, Brazil",São Paulo,SP,01505-000,(11) 3227-4444,+55 11 3227-4444,http://www.koreamart.com.br/,-23.555435199999998,-46.634778499999996,supermarket|asian_grocery_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJKQ8YTU1YzpQRnpGkKXc-9iA,Mercado Lin Familia Feliz ltda,"R. Abolição, 107 - Bela Vista, São Paulo - SP, 01319-010, Brazil",São Paulo,SP,01319-010,(11) 3105-4986,+55 11 3105-4986,https://cardapio.saurus.net.br/958f9489-26dc-4a65-afda-ae7cce1c65a7,-23.5511688,-46.6425124,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJK7NvNqhZzpQRAEGN3IsGKnk,Emporium Sim Sim,"R. Conselheiro Furtado, 259 - Liberdade, São Paulo - SP, 01511-000, Brazil",São Paulo,SP,01511-000,(11) 97424-1055,+55 11 97424-1055,http://www.simsim.com.br/,-23.5551878,-46.6329035,supermarket|cafe|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJKQlnQMRZzpQR21nCZUDJzeQ,Carrefour Express São Bento,"R. José Bonifácio, 254 - Sé, São Paulo - SP, 01003-000, Brazil",São Paulo,SP,01003-000,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home%7Cshop%7Crodape%7CEncontre-uma-loja%7C26062024%7C3,-23.5487717,-46.6368558,supermarket|convenience_store|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJk6AYDrVZzpQRxw7Fnw06cS0,Dany Supermercado,"Praça Quatorze Bis, 26 - Bela Vista, São Paulo - SP, 01312-010, Brazil",São Paulo,SP,01312-010,(11) 3257-6285,+55 11 3257-6285,http://www.facebook.com/DanySupermercado,-23.5552594,-46.6496496,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJtYDZOLBZzpQRgis8hP-sFbg,Mercado Viver Bem,"R. Maj. Diogo, 874 - Bela Vista, São Paulo - SP, 01324-001, Brazil",São Paulo,SP,01324-001,(11) 2339-3568,+55 11 2339-3568,,-23.5590016,-46.642718699999996,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJ3XlnqltZzpQRbleUlireSjc,Múltypli Mercadinho,"R. Conselheiro Ramalho, 848 - Bela Vista, São Paulo - SP, 01325-001, Brazil",São Paulo,SP,01325-001,(11) 97549-4479,+55 11 97549-4479,,-23.559380599999997,-46.6443174,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJJRBnrVNYzpQRRbfEVPLs_7w,Carrefour Express Xavier de Toledo,"R. Cel. Xavier de Toledo, 83 - República, São Paulo - SP, 01048-100, Brazil",São Paulo,SP,01048-100,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home%7Cshop%7Crodape%7CEncontre-uma-loja%7C26062024%7C3,-23.5468316,-46.6390768,supermarket|convenience_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJod9iRgBZzpQRTWWWw8_OsVI,supermarket,"Bela Vista, São Paulo - State of São Paulo, 01006-030, Brazil",São Paulo,SP,01006-030,,,,-23.555771399999998,-46.639557100000005,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJkTp10TZwVwERlo8F8fuLjSU,Mini Extra,"Av. Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP, 01317-000, Brazil",São Paulo,SP,01317-000,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.554437099999998,-46.6387971,supermarket|convenience_store|butcher_shop|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJl2V4Li5ZzpQRuKmsHnmHLsU,Mercado KL,"R. Martins Fontes, 159 - Consolação, São Paulo - SP, 01302-000, Brazil",São Paulo,SP,01302-000,(11) 3237-2519,+55 11 3237-2519,,-23.549020499999997,-46.64378060000001,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJgUZmRLFZzpQRxfrFM2mR0DQ,Mini Extra,"R. Rui Barbosa, 236 - Bela Vista, São Paulo - SP, 01326-010, Brazil",São Paulo,SP,01326-010,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.5575763,-46.645553,supermarket|butcher_shop|convenience_store|bakery|market|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJ5YWT5aFZzpQRRyjIjFa-JT4,Emporium Hitomix,"R. José Getúlio, 239 - Liberdade, São Paulo - SP, 01219-010, Brazil",São Paulo,SP,01219-010,(11) 3207-3317,+55 11 3207-3317,https://www.emporiumhitomix.com.br/?fbclid=PAZXh0bgNhZW0CMTEAAaZOLGRWBytQpiTjlwwBvxdKGtSQGxMe8q7rMY5HPAMmrhSm8epUMbNUrv4_aem_09ec_3jH_Spj6SbzwryEHw,-23.5676296,-46.6351818,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJUwJX6sFZzpQRW064LofZ1NE,Pão de Açúcar,"Avenida Brig Luis Antonio 3126 - Jardim Paulista, São Paulo - SP, 01402-901, Brazil",São Paulo,SP,01402-901,0800 779 6761,+55 800 779 6761,https://www.paodeacucar.com/,-23.5728178,-46.6550702,supermarket|butcher_shop|convenience_store|grocery_store|market|bakery|food_store|store|food|point_of_interest|establishment
ChIJPeo5V7RZzpQRY8nndlQ3Pvo,Villa Market,"R. Manoel Dutra, 536 - Bela Vista, São Paulo - SP, 01328-010, Brazil",São Paulo,SP,01328-010,(11) 3104-5202,+55 11 3104-5202,,-23.5556045,-46.6482928,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJlWRgk6FZzpQRKEq-fLDVHFc,Carrefour Express Frei Caneca,"R. Frei Caneca, 1100 - Consolação, São Paulo - SP, 01307-002, Brazil",São Paulo,SP,01307-002,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas,-23.5564062,-46.656976600000004,supermarket|convenience_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJjWrJc61ZzpQR1snNBV51l9o,Mini Extra,"R. Santo Amaro, 283 - Bela Vista, São Paulo - SP, 01315-001, Brazil",São Paulo,SP,01315-001,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.5523044,-46.64055150000001,supermarket|butcher_shop|convenience_store|grocery_store|market|bakery|food_store|store|food|point_of_interest|establishment
ChIJr1uwvLFZzpQRU7JzeUpyLXQ,Mercado Sangallo,"R. Conselheiro Carrão, 114 - Bela Vista, São Paulo - SP, 01324-000, Brazil",São Paulo,SP,01324-000,(11) 2532-1533,+55 11 2532-1533,,-23.5574734,-46.6433495,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJzfv-47dZzpQR-MAy2ZRk4W4,Minuto Pão de Açúcar,"Alameda Ribeirão Preto, 466 - Bela Vista, São Paulo - SP, 01331-001, Brazil",São Paulo,SP,01331-001,0800 779 6761,+55 800 779 6761,https://www.paodeacucar.com/,-23.562451199999998,-46.6509242,supermarket|convenience_store|butcher_shop|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJiXIN-ExYzpQR3y5qWTZQ8xw,Mini Extra,"R. Martins Fontes - Centro Histórico de São Paulo, São Paulo - SP, 01050-000, Brazil",São Paulo,SP,01050-000,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.5492167,-46.6446901,supermarket|convenience_store|butcher_shop|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJFZFxGohZzpQRj5dWzBby640,Master Supermarkets (Vila Mariana),"R. Rio Grande, 450 - Vila Mariana, São Paulo - SP, 04018-001, Brazil",São Paulo,SP,04018-001,(11) 5081-6794,+55 11 5081-6794,https://grupomastersonda.com.br/master-supermercados,-23.5885525,-46.642432,supermarket|convenience_store|liquor_store|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJKVsutUxYzpQR_gTW7DEplWs,Mini Extra,"R. Santo Antônio, 723 - Bela Vista, São Paulo - SP, 01314-000, Brazil",São Paulo,SP,01314-000,0800 779 6761,+55 800 779 6761,https://www.clubeextra.com.br/,-23.5520031,-46.6452317,supermarket|butcher_shop|convenience_store|bakery|market|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJEf19BMpZzpQRj3-U1_Wug8U,Suzano,"Bela Vista, São Paulo - State of São Paulo, 01006-030, Brazil",São Paulo,SP,01006-030,,,,-23.555771399999998,-46.639557100000005,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJMTscZ65ZzpQR-LjGNunBIbk,Jugulê,"Rua Antônio Fernandes - Bela Vista, São Paulo - SP, 13872-301, Brazil",São Paulo,SP,13872-301,(19) 98706-4541,+55 19 98706-4541,http://jugule.com.br/,-23.555771399999998,-46.639557100000005,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJgcGfi6dZzpQRnx2RioCOv8U,Mercado Rodrigo,"Rua Barão de Iguape, 500 - Liberdade, São Paulo - SP, 01507-001, Brazil",São Paulo,SP,01507-001,(11) 96147-5169,+55 11 96147-5169,,-23.5583171,-46.6320912,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJf-oV8INZzpQRYveih28i-NQ,Mercado Cheiro de Amor,"Rua Conde de Sarzedas, 316 - Sé, São Paulo - SP, 01512-070, Brazil",São Paulo,SP,01512-070,(11) 3271-8853,+55 11 3271-8853,,-23.554280799999997,-46.6301564,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJY3TIxTRYzpQRBzmWfISRGSs,Extra Mercado,"R. Frei Caneca, 763 - Bela Vista, São Paulo - SP, 01307-001, Brazil",São Paulo,SP,01307-001,,,https://www.clubeextra.com.br/,-23.554454099999997,-46.654399,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJ4XNhA0xYzpQRjejMij3WwO0,Mini Extra,"Praça Franklin Roosevelt, 254 - Centro Histórico de São Paulo, São Paulo - SP, 01303-100, Brazil",São Paulo,SP,01303-100,(11) 3552-6211,+55 11 3552-6211,https://www.clubeextra.com.br/,-23.5476817,-46.6458444,supermarket|convenience_store|butcher_shop|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJ9blWVLZZzpQRkT0cp_nu2VY,Dia Supermercado,"R. Alm. Marques de Leão, 400 - Bela Vista, São Paulo - SP, 01330-902, Brazil",São Paulo,SP,01330-902,0800 723 1470,+55 800 723 1470,https://www.dia.com.br/,-23.560188999999998,-46.6488958,supermarket|butcher_shop|grocery_store|bakery|food_store|wholesaler|store|food|point_of_interest|establishment
ChIJ0wP_LoJZzpQRTsvRFz-bUN8,Master Supermercados - Rua Pedroso,"R. Pedroso, 382 - Bela Vista, São Paulo - SP, 01322-060, Brazil",São Paulo,SP,01322-060,(11) 3459-5718,+55 11 3459-5718,https://grupomastersonda.com.br/master-supermercados,-23.5620543,-46.6424552,supermarket|convenience_store|market|bakery|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJJyeZPDVYzpQRk7jskJSqNu0,Master Supermercados - Frei Caneca,"Rua Frei Caneca, 569, Loja 01, Pavimento Térreo Inferior - Consolação, São Paulo - SP, 01307-001, Brazil",São Paulo,SP,01307-001,(11) 3472-2200,+55 11 3472-2200,https://grupomastersonda.com.br/master-supermercados/,-23.5542136,-46.6525691,convenience_store|market|bakery|supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJR_MH16tZzpQRPYGExyTDFXA,Carrefour Express,"Largo Sete de Setembro, 74 - Centro Histórico de São Paulo, São Paulo - SP, 01501-050, Brazil",São Paulo,SP,01501-050,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home%7Cshop%7Crodape%7CEncontre-uma-loja%7C26062024%7C3,-23.5530199,-46.634953599999996,supermarket|convenience_store|grocery_store|food_store|store|food|point_of_interest|establishment
ChIJAdZHv6lZzpQRQwUeWNhpz-4,吴胖食品店,"R. Conselheiro Furtado, 119 - Liberdade, São Paulo - SP, 01511-000, Brazil",São Paulo,SP,01511-000,,,,-23.5538803,-46.633047,supermarket|grocery_store|food_store|point_of_interest|store|food|establishment
ChIJLQbe1ftvVwERbC8MX7YRCGM,Supermarkets M & M,"R. Nestor Pestana, 42 - Consolação, São Paulo - SP, 01303-010, Brazil",São Paulo,SP,01303-010,(11) 3257-3826,+55 11 3257-3826,,-23.5479244,-46.6454808,supermarket|convenience_store|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJnwpCWlNYzpQRZ6_G_Mzgr-4,Carrefour Express,"Rua Líbero Badaró, 130 São Paulo - SP CEP: - Centro Histórico de São Paulo, São Paulo - SP, 01008-000, Brazil",São Paulo,SP,01008-000,(11) 3004-2222,+55 11 3004-2222,https://www.carrefour.com.br/localizador-de-lojas#crfimt=home|shop|rodape|Encontre-uma-loja|26062024|3,-23.5484467,-46.6371464,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment
ChIJnyG3wKlZzpQRPGj-K3fwjOM,Gordowu Mercearia Ltda,"R. Conselheiro Furtado, 119 - Liberdade, São Paulo - SP, 01511-000, Brazil",São Paulo,SP,01511-000,(11) 3104-9637,+55 11 3104-9637,,-23.5538803,-46.633047,grocery_store|supermarket|food_store|store|food|point_of_interest|establishment
ChIJR_PujUrk3JQRjWHH92NVmyU,"ECP - Auditoria, Contabilidade & Tributos.","R. Fernando Amaro, 280 - Alto da XV, Curitiba - PR, 80045-080, Brazil",Curitiba,PR,80045-080,(41) 3027-5303,+55 41 3027-5303,,-25.428286999999997,-49.2556823,lawyer|accounting|consultant|finance|point_of_interest|establishment
ChIJcVt3YxXk3JQRT09efjq_Lbs,Tower Management,"R. Mal. Deodoro, 630 - Conj.1408 - Centro, Curitiba - PR, 80010-010, Brazil",Curitiba,PR,80010-010,(41) 3018-3880,+55 41 3018-3880,http://torregestao.com.br/,-25.430256399999998,-49.266304,accounting|consultant|finance|point_of_interest|establishment
ChIJJ4BXIU3l3JQRQ2VTuaZmHfY,NANUVEM Contabilidade,"Alameda Pres. Taunay, 691 - Bigorrilho, Curitiba - PR, 80430-000, Brazil",Curitiba,PR,80430-000,(41) 99710-6466,+55 41 99710-6466,http://www.nanuvemcontabilidade.com.br/,-25.4337686,-49.2864726,accounting|finance|point_of_interest|establishment
ChIJLe4Ozafx3JQRyYTOxbR_hv0,Contabilidade Safe,"Edifício Neo Business - R. Heitor Stockler de França, 396 - Conj. 1208 - Centro Cívico, Curitiba - PR, 80030-030, Brazil",Curitiba,PR,80030-030,(41) 3180-0364,+55 41 3180-0364,https://contabilidadesafe.com.br/,-25.420227699999998,-49.268555299999996,accounting|consultant|finance|point_of_interest|establishment
ChIJrYmd_vTk3JQRdMgnwREahB4,STAFF CONTABILIDADE,"R. Pres. Faria, 421 - sala 91 - Centro, Curitiba - PR, 80020-290, Brazil",Curitiba,PR,80020-290,(41) 3528-3203,+55 41 3528-3203,https://staffcontabilidade.com/,-25.426752900000004,-49.268846599999996,consultant|accounting|finance|point_of_interest|establishment
ChIJq_v_iGrk3JQRS8bmAe-Gdsg,DFREITAS CONTABILIDADE,"Edifício Cristoforo Colombo - R. Conselheiro Laurindo, 459 - conj 61 e 62 - Centro, Curitiba - PR, 80060-100, Brazil",Curitiba,PR,80060-100,(41) 3322-9954,+55 41 3322-9954,http://www.dfreitascontabilidade.com.br/,-25.430802999999997,-49.2644938,accounting|finance|point_of_interest|establishment
ChIJuZDxnWvk3JQRvwQYH-CDuLQ,AF Contabilidade,"Av. Anita Garibaldi, 2590 - Sala 07 - Centro, Curitiba - PR, 82200-550, Brazil",Curitiba,PR,82200-550,(41) 3027-1154,+55 41 3027-1154,http://contabilidadeaf.com.br/,-25.432057,-49.268041499999995,accounting|consultant|finance|point_of_interest|establishment
ChIJUTm20LTl3JQRoeydpAgDjb0,Trend Contabilidade e Consultoria,"Av. Cândido de Abreu, 776 - Sala 1703 - Centro Cívico, Curitiba - PR, 80530-903, Brazil",Curitiba,PR,80530-903,(41) 3242-0340,+55 41 3242-0340,https://trendcont.com.br/,-25.4181477,-49.2681821,accounting|finance|point_of_interest|establishment
ChIJFdz_9OHl3JQRnuAkZvszr_Q,Get Contabilidade e Soluções Empresariais Ltda,"Av. Cândido de Abreu, 469 - sala 506 - Centro Cívico, Curitiba - PR, 82590-300, Brazil",Curitiba,PR,82590-300,(41) 3149-0018,+55 41 3149-0018,https://solucoesget.com.br/,-25.4200359,-49.269510100000005,consultant|accounting|finance|point_of_interest|establishment
ChIJ49L3Uz3k3JQRU9YQyfHD1Kw,Exacta Contabilidade,"R. Amintas de Barros, 922 - Alto da XV, Curitiba - PR, 80045-155, Brazil",Curitiba,PR,80045-155,(41) 3058-0931,+55 41 3058-0931,,-25.424717500000003,-49.257306199999995,consultant|accounting|finance|point_of_interest|establishment
ChIJU5gPd37j3JQRbfseStun5MU,ACE4Finance Contabilidade e Finanças Empresarial,"R. Bom Jesus, 212 - conjunto 1904 - Juvevê, Curitiba - PR, 80035-000, Brazil",Curitiba,PR,80035-000,(41) 97402-5425,+55 41 97402-5425,https://ace4finance.com.br/,-25.410983800000004,-49.2552044,accounting|finance|point_of_interest|establishment
ChIJVUXLgHLk3JQR9KFqSc787Ag,Gasparello Contabilidade - Contabilidade em Curitiba,"Rua Emiliano Perneta, 10 - Conjunto 1102 - Centro, Curitiba - PR, 80010-050, Brazil",Curitiba,PR,80010-050,(41) 3232-3581,+55 41 3232-3581,http://gasparellocontabilidade.com.br/,-25.433192899999998,-49.27271,accounting|finance|consultant|point_of_interest|establishment
ChIJZSRvSmvk3JQRmt3IN882IIE,Contabilidade Digital,"R. XV de Novembro, 550 - Centro, Curitiba - PR, 80020-310, Brazil",Curitiba,PR,80020-310,(42) 99938-1795,+55 42 99938-1795,https://www.dudacontabilidade.com/,-25.4296726,-49.267724799999996,accounting|consultant|finance|point_of_interest|establishment
ChIJC-zFBTrl3JQRIGh2fxIWMyw,Arruda Contabilidade Curitiba - ACC,"R. Sen. Xavier da Silva, 488 - Cj 407 - Centro Cívico, Curitiba - PR, 80530-980, Brazil",Curitiba,PR,80530-980,(41) 99159-3937,+55 41 99159-3937,,-25.421731899999997,-49.2699964,point_of_interest|accounting|finance|establishment
ChIJ6a8LSWvk3JQRz9ZiGPKuIfE,Contabilidade Sabim - Curitiba,"R. Pres. Faria, 51 - Sala 903 - Centro, Curitiba - PR, 80020-290, Brazil",Curitiba,PR,80020-290,(41) 3539-6136,+55 41 3539-6136,https://contabilidadesabim.com.br/,-25.429905899999998,-49.2678394,accounting|finance|point_of_interest|establishment
ChIJiQ07pxPk3JQR1NhKobosUKo,F. Marques Contabilidade,"Galeria Atravessa - R. São Francisco, 232 - Loja 14 - Centro, Curitiba - PR, 80020-190, Brazil",Curitiba,PR,80020-190,(41) 3223-8053,+55 41 3223-8053,http://fmarquescontabilidade.com.br/,-25.427871,-49.2705735,accounting|finance|point_of_interest|establishment
ChIJz3L7Fe-JGyoRjme8H64tP68,Tax & Contábil - Contabilidade,"R. Francisco Rocha, 62 - conj. 1403 - Batel, Curitiba - PR, 80420-130, Brazil",Curitiba,PR,80420-130,(41) 98724-4192,+55 41 98724-4192,https://taxecontabil.com.br/,-25.4449322,-49.2874273,accounting|finance|consultant|point_of_interest|establishment
ChIJWXUQshjl3JQRsNTGBKs2Jr0,Jô Contabilidade e Imposto de Renda,"R. Conselheiro Laurindo (Capital Shopping Centro) 600 - Loja 92 - Centro, Curitiba - PR, 80060-100, Brazil",Curitiba,PR,80060-100,(41) 3023-1292,+55 41 3023-1292,,-25.4319471,-49.264429199999995,accounting|finance|point_of_interest|establishment
ChIJUS2PGm3k3JQRSJh73qWhK9w,Maison Gestão e Contabilidade,"Al. Dr. Muricy, 542 2 - º andar - Centro, Curitiba - PR, 80010-120, Brazil",Curitiba,PR,80010-120,(41) 3324-8763,+55 41 3324-8763,http://www.maisongestao.com.br/,-25.4326164,-49.272040499999996,corporate_office|point_of_interest|accounting|finance|establishment
ChIJZycXxiLk3JQRzkHT6HBIq0A,Contabilidade Cipriani Juvevê,"Av. João Gualberto, 1138 - Juvevê, Curitiba - PR, 80030-001, Brazil",Curitiba,PR,80030-001,(41) 99204-4672,+55 41 99204-4672,,-25.417356000000002,-49.2623452,accounting|finance|point_of_interest|establishment
ChIJa6u1ov_k3JQRJsE9i3DdfVY,S Contab Escritório de Contabilidade Ltda,"Av. Prefeito Omar Sabbag, 1195 - Jardim Botânico, Curitiba - PR, 80210-000, Brazil",Curitiba,PR,80210-000,(41) 3363-7733,+55 41 3363-7733,http://www.scontab.com.br/,-25.442823699999998,-49.2453817,accounting|finance|point_of_interest|establishment
ChIJZ2wQxWjk3JQR12Q_l_jmhOo,Emprework Contabilidade,"Av. Sen. Souza Naves, 66 - Alto da XV, Curitiba - PR, 80045-060, Brazil",Curitiba,PR,80045-060,(41) 99827-0247,+55 41 99827-0247,https://www.empreworkcontabilidade.com.br/,-25.430762400000003,-49.2569059,accounting|consultant|finance|point_of_interest|establishment
ChIJ5a-_ganl3JQRkjT6Zem_4iQ,Munick Soluções - Auditoria e Contabilidade,"R. Fagundes Varela, 2067 - Bacacheri, Curitiba - PR, 82520-702, Brazil",Curitiba,PR,82520-702,(41) 3027-0755,+55 41 3027-0755,https://www.munick.com.br/,-25.4099519,-49.2221544,accounting|consultant|finance|point_of_interest|establishment
ChIJGcsm_EPk3JQRQk8BKnd5ZgA,Center Contábeis,"R. Gen. Carneiro, 1064 - Alto da Glória, Curitiba - PR, 80060-150, Brazil",Curitiba,PR,80060-150,(41) 3077-2888,+55 41 3077-2888,http://www.centercontabeis.com.br/,-25.431700199999998,-49.2591001,accounting|finance|point_of_interest|establishment
ChIJAQDss2rk3JQRkXpIw3Tcagg,Moura & Duda Contabilidade,"R. XV de Novembro, 964 - 3° andar - Centro, Curitiba - PR, 80060-000, Brazil",Curitiba,PR,80060-000,,,http://mouraedudacontabilidade.com.br/,-25.428731499999998,-49.264758699999994,point_of_interest|accounting|finance|establishment
ChIJDYmsdev73JQRHYXrRbzw7vo,Giacometti Contabilidade,"Av. Mal. Floriano Peixoto, 96 - 18º Andar Conj. 182 - Centro, Curitiba - PR, 80020-914, Brazil",Curitiba,PR,80020-914,(41) 98879-1236,+55 41 98879-1236,,-25.431473999999998,-49.2718983,point_of_interest|accounting|finance|establishment
ChIJ8Y2mqBDk3JQR6Z5aaQDIWSU,Sansores Assessoria Contabil,"Av. Cândido de Abreu, 427 - 14° andar - sala 1401 - Centro Cívico, Curitiba - PR, 80530-000, Brazil",Curitiba,PR,80530-000,(41) 3253-1430,+55 41 3253-1430,http://sansorescontabilidade.com.br/,-25.4204321,-49.269669199999996,accounting|consultant|finance|point_of_interest|establishment
